age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
50,4,212975,9,0,1,3,4,0,0,0,40,39,0
20,4,83656,11,2,12,3,4,1,0,0,50,39,0
48,4,215819,9,2,7,2,4,1,0,0,59,39,1
20,4,304930,9,0,12,3,4,1,0,0,40,39,0
48,4,185983,14,2,3,0,4,1,0,0,40,39,1
33,4,42158,11,2,8,5,4,1,0,0,40,39,0
28,1,245083,9,4,3,0,1,1,0,0,47,39,0
46,4,152633,11,4,12,3,4,0,0,0,40,39,0
33,4,153171,11,2,11,1,4,0,0,0,40,39,0
47,2,182140,15,2,10,4,4,1,0,0,40,39,0
38,4,59695,9,2,3,0,4,1,0,0,40,39,0
21,4,395885,11,4,8,1,4,0,0,0,21,39,0
53,0,136987,15,6,6,4,0,0,0,1660,40,39,0
47,6,269453,11,2,3,3,2,0,0,0,40,39,0
38,4,55578,5,2,3,4,4,1,0,0,24,39,0
21,4,64700,9,2,12,0,4,1,0,0,40,39,0
29,4,65288,9,2,12,0,4,1,0,0,40,39,0
26,4,221674,15,2,3,0,4,1,0,0,40,39,0
29,4,134619,9,2,10,0,4,1,14078,0,50,39,1
33,1,93030,1,2,3,0,4,1,0,1470,50,39,0
22,4,118104,11,6,0,1,4,0,0,0,40,0,0
21,4,30735,15,2,12,4,4,1,0,0,36,39,0
21,4,338060,15,4,9,4,4,0,0,0,18,39,0
20,4,111194,11,4,0,3,4,0,0,0,10,39,0
23,4,159862,9,2,3,0,4,1,0,0,50,39,0
36,4,280655,15,0,8,0,4,1,0,0,47,39,0
62,0,558916,15,4,3,5,4,1,0,0,50,39,0
62,4,287596,11,2,12,0,4,1,0,0,46,39,1
26,4,213674,9,0,10,4,2,1,0,0,40,39,0
53,4,207243,15,3,10,4,4,1,0,1470,40,39,1
24,4,266302,11,4,8,0,2,1,0,0,40,39,0
61,4,173755,11,2,3,0,2,1,0,0,40,39,0
18,4,111273,11,4,0,4,4,0,0,0,19,39,0
29,2,116602,9,2,12,0,4,1,0,0,73,39,0
43,4,262907,11,2,14,1,4,1,0,0,25,39,0
31,2,330069,9,2,14,5,4,1,0,0,40,39,1
60,0,409131,9,4,5,0,4,0,0,0,50,39,1
26,4,142885,11,4,6,4,1,0,0,0,40,39,0
38,4,30921,11,2,4,0,4,0,0,0,50,39,1
37,4,143231,9,2,10,4,4,0,0,0,40,32,0
37,4,181915,9,2,12,0,4,1,0,0,40,39,1
61,4,41598,15,4,10,3,4,1,0,0,30,39,1
22,5,135411,9,0,9,4,4,1,0,0,40,39,0
33,4,181909,11,2,1,0,4,0,0,0,40,5,0
24,4,83086,11,2,6,0,4,0,0,0,40,8,0
32,5,103676,9,2,6,5,4,0,0,0,45,39,1
47,4,126842,9,2,3,0,4,1,14090,0,49,39,1
29,4,303990,15,4,8,0,4,1,0,0,44,39,0
32,5,117424,15,0,9,4,4,1,0,0,40,39,0
38,4,137811,15,2,11,0,4,1,0,0,40,39,0
23,4,101213,0,4,9,4,4,0,0,0,40,8,0
26,4,106547,15,4,9,3,4,1,0,0,40,39,0
39,4,264288,9,2,4,0,4,1,14090,0,49,39,1
26,4,263618,15,2,12,0,4,1,14089,0,57,39,1
44,6,167088,12,2,0,0,2,1,0,0,50,39,0
31,4,150718,11,4,8,0,4,1,0,0,46,39,0
46,4,158909,9,2,4,1,4,1,0,0,40,39,0
47,4,136171,14,4,0,4,2,1,0,0,40,39,0
52,4,197127,15,4,1,4,4,1,0,0,26,39,0
23,4,184968,11,4,6,0,4,0,0,0,20,39,0
25,4,170006,15,4,1,4,4,1,0,0,21,39,0
22,4,142610,11,2,1,0,4,1,0,0,40,39,0
29,4,136056,2,4,12,0,4,0,0,0,13,26,0
61,0,502284,12,4,1,0,4,1,0,1486,58,39,1
47,4,158069,14,0,12,0,2,1,0,0,40,39,0
61,4,198047,12,2,12,0,4,1,14090,0,50,39,1
23,4,152330,11,0,1,0,4,0,0,0,40,39,0
26,4,152535,11,2,12,0,4,0,0,0,40,39,0
18,4,310446,9,2,10,0,4,1,0,0,70,39,1
19,4,167440,0,4,8,4,4,0,0,0,33,39,0
21,4,78663,11,2,12,4,4,1,0,0,40,39,0
32,4,203275,12,2,12,0,4,1,14090,0,48,39,1
49,4,154104,11,2,3,0,4,1,0,0,40,39,1
30,5,133141,0,3,3,1,4,1,0,0,40,39,0
62,6,216966,11,2,10,4,4,1,0,1425,40,39,0
78,4,322873,11,2,12,0,2,1,0,0,57,39,0
27,4,169586,2,2,1,4,4,0,0,0,40,39,0
38,4,351830,11,2,14,3,4,1,0,0,40,39,0
52,4,118781,15,4,3,4,4,1,0,0,40,39,0
25,4,95302,11,2,6,4,4,0,0,0,40,39,0
36,6,115733,11,2,8,0,4,0,0,0,40,39,0
22,4,133483,11,0,1,0,4,0,0,0,40,39,0
31,4,128330,11,6,3,0,4,1,0,0,60,39,1
38,4,97605,15,2,5,0,4,0,0,0,40,39,0
38,4,90895,2,3,10,4,4,1,0,0,36,39,0
69,2,366319,6,2,0,1,4,1,0,0,62,39,0
50,4,121160,9,4,10,4,2,0,0,0,69,39,0
58,4,204117,15,4,10,0,4,1,0,0,46,39,0
37,5,41056,9,0,12,0,2,1,0,0,40,39,0
19,4,224706,7,2,0,3,4,1,0,0,70,39,0
48,4,165682,15,4,1,1,2,0,0,0,40,39,0
23,4,88331,9,0,0,1,4,1,0,0,40,39,0
20,4,110968,11,4,0,4,2,0,0,0,17,39,0
33,4,132056,15,4,1,1,4,1,0,0,40,39,0
27,0,531075,15,4,1,1,4,1,0,0,40,39,0
23,4,161573,9,0,3,3,4,0,0,0,40,39,0
60,6,174683,14,4,14,0,4,1,0,0,37,2,0
24,4,249899,0,4,0,3,2,0,0,0,12,39,0
38,4,223249,8,2,6,1,4,0,0,0,50,39,0
17,4,497693,7,4,0,3,2,0,0,0,35,39,0
37,4,154061,9,2,4,0,4,1,0,0,50,39,1
59,5,204259,9,0,9,0,4,1,0,0,40,31,0
27,4,302848,9,0,10,3,4,1,0,0,47,39,0
47,6,347157,11,2,7,0,0,1,0,0,40,39,0
28,6,294518,11,2,7,2,0,1,0,0,50,39,0
34,4,274638,15,4,12,4,4,1,0,0,50,39,0
20,4,291329,11,4,0,3,4,0,0,0,40,39,0
60,4,199721,11,2,4,0,4,1,0,0,40,39,1
25,6,174310,11,4,3,4,2,1,0,0,37,39,0
20,4,109193,11,2,5,3,4,0,0,0,40,39,0
37,7,54305,11,2,8,0,4,0,0,0,40,39,0
19,4,77132,9,0,1,0,4,0,0,0,40,39,0
23,4,175100,15,4,12,0,4,1,0,0,60,39,0
26,4,149678,11,2,6,0,4,1,0,0,40,39,0
39,4,132982,11,2,1,0,4,0,0,1583,40,12,0
61,4,135901,11,2,8,3,4,0,0,0,40,39,0
23,7,340056,15,2,5,0,4,1,0,0,40,5,0
60,4,155727,12,2,4,0,4,1,14090,0,49,39,1
20,4,208398,7,2,5,1,4,0,0,0,36,39,0
38,4,313094,11,2,12,0,2,1,0,0,40,39,0
23,4,67542,9,2,1,3,4,0,0,0,40,39,0
23,4,167249,15,2,3,3,4,0,0,0,20,9,0
32,4,12384,0,6,9,5,4,1,0,0,22,39,0
24,4,43281,11,2,3,0,4,1,0,0,40,39,0
48,4,170600,11,2,4,0,4,1,0,0,40,39,1
33,0,212857,15,4,12,1,4,1,0,0,40,39,0
57,4,181532,15,4,12,0,2,1,0,0,50,39,0
69,7,389381,15,2,5,3,4,1,0,0,73,39,0
42,4,132621,0,2,3,1,4,1,0,0,50,39,0
57,6,308993,10,4,12,5,2,1,0,0,36,13,0
27,6,281547,15,4,12,0,2,1,0,0,40,39,0
53,4,327132,15,4,14,4,4,1,0,1797,40,39,0
67,4,128404,11,2,11,0,2,0,0,0,70,23,0
60,6,322739,9,2,3,1,2,1,0,0,57,39,1
27,4,110278,11,2,3,0,4,0,0,1871,40,39,0
61,4,299716,15,0,10,0,4,1,0,0,40,39,0
51,5,202501,2,4,3,3,4,1,0,0,40,39,0
48,4,170917,11,2,10,0,4,1,0,0,40,39,1
38,4,100253,9,2,10,1,4,1,0,0,40,39,1
67,4,397873,11,2,8,3,4,0,0,0,40,39,0
30,4,119758,0,4,3,4,2,0,0,0,23,39,0
22,4,99085,11,2,6,4,4,0,0,0,40,39,0
38,4,117373,11,4,9,1,4,0,0,0,22,39,0
19,4,119713,0,4,8,4,4,0,0,0,40,39,0
60,4,217859,11,2,8,1,4,0,0,1548,40,39,0
26,4,116766,11,2,1,0,4,0,0,0,40,39,0
23,4,391644,15,4,8,4,4,1,0,0,22,39,0
25,4,30218,11,6,0,5,4,1,0,0,40,39,0
23,5,176342,9,4,3,0,4,1,0,0,40,39,0
53,4,221283,11,4,3,5,4,1,0,0,40,5,0
43,4,279249,11,4,12,1,2,0,0,0,40,39,0
23,4,131881,9,2,10,1,4,1,0,0,50,39,1
26,4,125121,9,0,3,0,4,1,0,0,40,39,0
61,6,117418,15,4,10,1,4,1,0,0,13,39,1
38,6,181326,15,4,4,0,4,1,14083,0,40,39,1
26,4,174731,9,2,12,0,2,1,0,0,40,39,0
28,1,295612,1,4,10,3,2,1,0,0,47,39,0
28,4,94832,9,0,10,3,4,1,0,0,40,39,0
20,2,75616,15,4,3,0,4,1,0,0,40,39,0
48,4,152093,15,4,9,3,4,1,0,0,22,39,0
21,4,152053,11,2,1,3,4,0,0,0,9,39,0
31,4,98960,6,4,1,3,4,0,0,0,76,39,0
25,5,283798,9,2,3,3,4,0,0,0,40,3,0
27,4,371457,15,2,8,0,4,0,0,0,40,39,0
42,4,106766,11,6,3,1,4,1,0,0,50,39,0
38,5,266972,11,4,8,3,4,0,0,2089,40,27,0
23,4,97310,9,0,8,0,4,1,0,0,40,39,0
26,4,177917,11,2,3,5,2,1,0,0,36,35,0
23,4,313522,11,4,0,4,4,0,0,0,37,39,0
24,4,155703,11,2,1,0,4,0,0,0,40,39,0
38,4,163335,15,0,12,4,2,1,0,0,40,39,0
22,4,102966,11,2,1,3,4,0,0,0,24,39,0
40,6,158103,11,2,12,0,4,1,14090,1672,56,26,1
26,4,277076,11,2,3,0,4,1,0,0,45,39,1
53,8,239319,11,4,3,4,4,1,0,0,40,8,0
36,4,75024,9,2,3,0,4,1,0,0,47,39,0
62,4,241648,12,2,10,5,4,1,14090,0,47,39,1
25,4,116144,11,2,1,3,4,0,0,0,23,39,0
31,4,81643,11,2,1,0,4,1,0,0,40,39,0
40,4,171914,8,2,13,0,4,0,0,0,50,39,0
36,2,440242,9,2,3,0,4,1,0,0,50,39,0
37,4,45548,9,0,12,0,4,1,0,0,40,39,0
22,4,142469,9,4,0,4,2,0,0,0,40,39,0
65,7,85369,15,4,8,1,4,1,0,0,23,39,0
42,6,313101,11,2,12,0,4,0,0,0,40,39,0
25,4,229624,9,2,12,0,4,1,48482,0,56,8,1
53,7,410719,15,6,0,1,4,1,0,0,40,39,0
24,4,119808,11,4,6,3,4,0,0,0,21,39,0
37,4,321880,11,4,6,0,4,1,0,0,40,39,0
59,4,117229,11,2,12,0,4,0,0,0,50,39,1
26,4,88700,11,2,3,0,4,1,0,0,40,39,0
20,4,170675,9,2,12,0,4,1,0,0,40,39,0
28,4,101359,9,4,10,3,4,1,0,0,40,39,0
51,2,214897,15,4,8,1,4,1,0,0,40,39,0
59,4,200456,11,2,3,0,4,1,14090,0,50,39,1
42,4,155302,11,2,12,0,2,0,0,0,40,39,0
34,4,106968,15,4,9,4,4,0,0,0,21,39,0
27,4,192149,15,4,14,1,4,1,0,0,40,39,0
69,4,377716,15,2,14,0,4,1,0,0,40,39,0
57,4,82337,2,2,10,3,4,1,0,0,40,39,0
30,4,131215,11,2,1,3,4,1,0,0,40,39,0
61,4,179474,12,4,6,3,4,0,0,0,23,39,0
26,4,280386,15,4,8,0,4,1,0,0,37,39,0
25,2,92299,15,4,10,0,4,1,0,0,47,39,0
26,4,424923,11,4,6,3,2,0,0,0,22,39,0
19,4,112831,15,4,1,1,4,0,0,0,37,39,0
58,4,201083,15,2,14,0,4,1,0,0,94,39,0
48,4,203437,9,2,14,0,4,1,14090,0,40,39,1
20,4,362347,11,4,13,3,4,0,0,0,35,39,0
53,4,214879,11,2,4,0,4,1,48470,0,40,39,1
30,1,171478,1,2,3,0,4,1,0,0,47,39,0
25,4,272761,11,4,12,0,2,1,0,0,40,39,0
33,6,112240,1,2,6,0,4,0,0,0,40,8,0
36,4,156414,9,2,4,0,4,1,0,0,40,39,1
59,0,222551,15,4,12,0,4,1,0,1509,40,39,0
32,4,117418,6,2,4,1,4,1,0,0,72,39,0
26,4,87517,15,4,6,4,4,1,0,0,40,39,0
27,4,184303,15,2,4,1,4,1,0,0,40,39,0
38,4,332657,9,0,9,0,4,1,0,0,40,39,0
25,4,78090,11,2,1,1,4,0,0,0,70,39,0
61,4,173613,15,4,4,1,4,1,0,0,40,39,1
37,4,203261,6,2,4,0,4,1,13228,0,50,39,1
23,4,207420,11,2,4,0,4,0,0,0,40,39,0
58,4,68675,7,3,10,3,4,1,0,0,40,39,0
43,4,107639,11,4,2,1,4,1,0,0,40,39,0
69,4,249768,9,2,14,0,4,1,0,0,40,39,0
48,4,128115,11,4,3,4,4,0,0,0,40,39,0
37,4,285248,9,2,1,0,4,1,0,0,40,39,0
18,4,302339,9,0,10,4,4,1,0,0,40,39,0
72,4,202829,4,4,5,3,4,1,0,0,40,39,0
28,5,26715,9,0,3,0,2,1,0,0,40,39,0
47,4,116215,11,4,1,4,4,1,0,0,40,39,0
76,4,273195,4,2,0,3,2,1,0,0,40,39,0
31,4,167855,15,4,8,4,4,1,0,0,37,39,0
19,4,95858,0,2,14,4,4,1,0,0,35,39,0
64,4,121448,11,4,6,3,4,0,0,0,40,12,0
46,4,211110,2,2,12,4,2,1,0,0,40,27,0
47,4,177605,11,2,12,0,4,1,0,0,40,39,0
33,6,343418,11,2,12,0,4,1,0,0,57,39,1
51,4,228466,15,4,1,1,4,0,0,0,16,39,0
61,1,169109,12,2,4,0,4,1,14090,0,48,39,1
24,4,158816,9,0,8,3,4,1,0,0,40,39,0
67,7,389550,6,0,5,0,4,1,0,1771,73,39,0
22,4,223910,9,2,3,0,4,1,0,0,40,39,0
20,0,113004,15,4,1,3,4,0,0,0,40,39,0
77,7,124089,2,2,14,0,4,1,0,0,40,29,0
21,0,102201,15,4,1,3,4,0,0,0,44,39,0
33,4,288809,9,4,10,4,4,1,0,0,40,39,0
23,4,175696,9,0,3,0,4,0,0,0,40,39,0
47,4,202091,11,4,12,4,2,0,0,0,19,39,0
26,4,263077,15,4,9,4,2,0,0,0,22,39,0
42,1,130753,1,4,13,4,4,0,0,0,40,39,0
60,4,184937,15,4,10,4,2,1,0,0,50,39,0
32,4,42410,7,0,12,4,4,0,0,0,21,39,0
37,4,79471,11,2,1,0,4,0,0,1529,40,0,0
32,4,230076,9,2,3,1,4,0,0,0,40,39,0
22,4,159051,9,0,3,3,2,0,0,0,18,39,0
23,4,111714,11,0,3,4,2,0,0,0,14,39,0
21,0,353597,11,4,3,3,2,0,0,0,40,39,0
45,4,144057,9,0,12,0,2,1,0,0,40,39,0
41,6,536608,8,4,13,3,2,0,0,0,21,39,0
45,4,124359,11,0,0,4,4,0,0,0,19,39,0
61,4,108014,15,2,10,0,4,1,0,0,40,39,1
43,4,92361,11,2,8,0,4,1,0,0,53,39,1
70,0,464071,15,4,0,5,4,1,0,0,20,39,0
41,6,380817,0,0,7,4,4,1,0,0,40,39,0
38,4,126440,11,2,12,0,4,1,0,0,40,39,0
47,2,362167,15,4,14,4,4,1,0,0,37,39,0
61,6,331465,9,4,6,3,2,0,0,6016,40,39,0
43,4,328384,11,2,8,0,4,0,0,0,59,39,1
20,4,262072,8,4,13,4,4,0,0,0,40,5,0
27,4,74339,15,4,10,3,4,1,0,0,31,39,0
38,4,87437,11,2,8,0,4,0,0,0,50,39,0
22,4,144918,9,0,1,0,2,0,0,0,40,39,0
39,4,172402,15,2,3,0,4,1,0,0,40,39,1
27,7,204566,15,4,3,1,4,0,0,0,40,39,0
32,4,50555,15,2,12,4,2,1,0,0,71,39,0
38,4,199054,12,2,10,0,4,1,14090,0,50,39,1
26,4,161402,11,4,8,0,4,0,0,0,40,39,0
60,4,228644,11,4,12,0,4,0,0,0,40,39,0
24,4,194156,9,4,10,4,4,0,0,0,40,39,0
61,4,255621,11,2,3,3,4,1,0,0,8,39,1
37,4,95102,11,2,10,0,4,0,0,0,40,39,0
47,4,173583,15,2,14,0,4,1,0,1916,40,39,0
52,4,86964,0,4,12,4,4,1,0,0,50,39,1
19,4,113356,11,2,9,4,2,1,0,0,36,39,0
25,4,217660,15,0,8,3,4,0,0,0,40,39,0
43,4,247347,11,2,6,4,4,0,0,0,50,39,0
43,4,181362,11,2,12,3,4,1,0,1480,40,39,1
52,4,349769,15,4,12,1,4,1,0,0,40,39,0
47,4,114603,11,2,11,3,2,0,0,0,22,39,0
42,4,111445,11,2,3,0,4,1,0,0,50,39,0
30,4,300692,0,2,0,3,4,0,0,0,11,39,0
57,4,33245,15,4,12,5,4,1,0,0,25,39,0
53,4,174227,11,2,12,0,4,1,14090,0,49,39,1
22,4,263889,15,4,12,3,4,1,0,0,35,39,0
25,6,163799,9,0,3,3,4,1,0,0,40,39,0
60,4,218214,9,0,3,4,4,1,0,0,40,39,0
32,4,100563,11,2,3,1,4,1,0,0,40,39,0
21,4,158837,15,4,5,3,4,0,0,0,40,39,0
34,6,348132,11,4,0,3,2,0,0,0,40,39,0
53,4,133376,11,2,1,1,4,1,0,0,40,39,0
53,4,118912,11,2,10,1,4,1,0,0,40,39,1
37,4,35008,11,4,8,1,4,1,0,0,50,39,0
67,5,394955,2,0,9,5,3,1,0,0,40,39,0
32,4,169713,15,4,12,1,2,0,0,0,46,39,0
23,4,154219,11,2,6,4,2,0,0,0,19,39,0
61,4,150744,15,2,3,0,4,1,0,0,44,39,1
53,0,524777,15,4,1,1,2,1,0,0,40,39,0
33,4,464407,8,6,9,1,4,0,0,0,21,39,0
24,4,244647,11,0,12,0,4,1,0,0,40,39,0
62,6,177128,11,2,3,0,2,1,48481,0,50,39,1
27,4,209926,11,4,10,3,4,0,0,0,40,39,0
48,4,153980,9,0,12,0,4,1,0,0,40,39,0
76,4,282410,4,4,14,5,2,1,0,0,40,39,0
38,4,319596,15,2,7,5,4,1,0,0,40,39,0
32,4,-1885,11,2,1,0,4,0,0,0,40,39,0
51,6,347310,15,2,8,5,4,1,14083,0,50,39,1
65,2,360538,15,2,14,3,4,1,0,0,74,39,0
38,4,212019,11,2,10,4,4,1,0,0,40,5,0
24,7,224813,9,2,12,4,4,1,0,0,40,39,0
27,4,208403,9,0,12,0,4,1,0,0,47,39,0
26,4,121943,0,5,11,4,4,1,0,0,40,39,0
26,4,326507,9,2,3,0,4,1,0,0,48,39,0
24,4,338985,15,4,12,3,2,1,0,0,40,39,0
26,4,71906,0,6,3,1,4,1,0,0,23,39,0
18,4,139498,11,0,6,3,4,0,0,0,40,39,0
21,4,118968,11,4,12,3,2,0,0,0,40,39,0
27,4,264910,2,0,0,4,1,0,0,0,40,8,0
60,4,165327,14,4,5,4,4,0,0,0,40,39,0
44,5,289608,9,0,3,0,4,1,0,0,50,39,0
37,4,30820,11,6,12,0,4,0,0,0,40,39,0
32,4,98249,15,2,2,3,4,1,0,0,40,39,0
18,5,101417,9,0,10,3,4,0,0,0,40,39,0
62,4,41881,15,4,14,3,4,0,0,0,40,39,0
32,0,107545,11,4,3,3,4,0,0,0,22,39,0
33,4,338381,11,2,12,3,4,0,0,0,22,39,0
26,4,216373,9,2,3,0,4,1,0,0,40,39,0
30,4,219945,11,2,3,3,4,1,0,0,40,39,0
48,4,167106,14,2,12,4,4,1,0,0,40,39,0
30,4,191771,12,4,10,1,4,1,0,0,40,12,0
53,4,232310,11,2,10,1,4,1,0,0,59,39,1
60,5,193661,12,0,10,4,4,1,0,0,40,39,0
22,4,125051,9,4,1,1,4,1,0,0,40,39,0
28,4,116808,15,4,12,3,2,1,0,0,40,39,0
32,4,175940,15,2,4,1,4,1,0,0,40,39,0
47,4,144926,15,4,12,0,4,1,0,0,50,39,1
24,4,116657,15,4,1,1,4,1,0,2044,87,39,0
22,5,85318,9,0,3,4,2,1,0,0,40,39,0
38,4,251256,11,2,14,3,4,1,0,0,40,39,0
61,4,335932,15,4,12,0,2,1,0,0,40,39,0
65,4,89331,11,2,4,3,4,1,0,0,19,39,0
23,7,181058,9,4,12,3,2,1,0,0,40,39,0
24,4,213493,15,4,3,4,4,0,0,0,46,39,0
24,4,137368,9,0,10,0,4,1,0,0,40,39,0
23,5,90596,9,0,0,3,2,1,0,0,20,39,0
76,7,442214,4,2,0,4,4,0,0,0,37,39,0
38,5,68908,9,0,3,0,4,0,0,0,40,39,0
36,4,236410,15,4,4,1,4,1,0,0,47,39,0
61,4,218346,12,2,4,0,4,1,14090,0,48,39,1
46,4,129040,14,2,14,0,4,1,0,0,40,39,0
61,4,172502,11,2,10,0,4,0,0,1431,40,39,0
23,4,288417,9,0,6,0,4,0,0,0,40,39,0
53,4,123592,15,2,3,3,4,0,0,0,40,30,0
47,4,140385,14,0,0,4,4,1,0,0,40,39,0
60,0,129428,15,4,1,1,4,0,0,0,47,39,0
76,7,290129,15,4,14,4,2,1,0,0,40,39,0
29,4,75793,7,4,12,3,2,0,0,0,30,39,0
28,4,44295,11,2,6,0,4,0,0,0,40,39,0
53,1,262755,15,4,0,1,4,1,0,0,14,39,0
23,4,96210,11,4,3,0,4,0,0,0,72,39,0
43,4,176978,11,2,6,0,0,1,14090,0,49,39,1
27,4,193564,11,2,6,0,4,0,0,0,40,39,0
43,0,83344,15,4,1,1,4,1,0,0,50,39,0
27,4,105355,15,2,1,0,4,0,0,1850,40,39,0
32,4,124905,15,4,12,0,4,1,0,0,50,39,0
61,2,43004,15,4,12,5,2,1,0,0,40,39,0
60,0,443962,9,4,1,1,4,1,0,0,72,39,1
53,4,249019,11,2,3,0,4,1,14077,0,40,39,1
21,4,45839,15,4,1,0,4,1,0,0,36,39,0
38,4,172526,9,2,12,5,4,1,14090,0,50,39,1
23,4,356664,9,0,12,0,4,0,0,0,46,39,0
43,4,177705,11,2,8,2,4,1,0,2087,23,39,0
30,4,117657,15,4,3,3,4,1,0,0,40,39,0
23,4,96353,11,4,0,3,4,0,0,0,21,39,0
60,4,279563,11,2,7,1,4,1,0,0,40,39,0
19,4,235837,9,4,12,0,2,1,0,0,40,39,0
46,4,132070,14,4,6,0,4,1,0,2014,46,39,0
32,4,209292,9,2,12,0,2,1,0,0,40,39,0
41,4,453423,8,2,13,0,4,1,0,0,55,39,0
25,4,79387,9,2,11,1,4,1,0,0,50,39,1
46,4,194241,15,4,14,4,4,1,0,0,40,39,0
25,4,59641,9,2,12,0,2,1,0,0,40,39,0
27,6,343986,9,0,12,5,2,1,0,0,40,39,0
59,4,293372,15,4,3,0,4,1,0,0,40,39,1
48,4,156109,11,2,3,1,4,1,0,0,40,39,0
42,2,239795,2,4,10,4,4,1,0,0,40,39,1
54,0,188368,11,2,1,4,2,1,0,0,40,39,0
38,4,170938,11,2,14,1,4,1,0,0,40,39,0
60,6,362590,15,4,3,5,4,1,0,1867,40,39,0
68,7,413026,11,2,0,1,4,1,0,0,40,39,0
38,4,232715,15,2,4,1,4,1,0,0,59,39,1
68,4,263042,4,4,14,1,4,1,0,0,40,39,0
23,4,142605,11,2,12,0,4,0,0,0,40,39,0
48,0,305185,15,2,3,0,4,1,14089,0,76,39,1
20,4,109833,11,2,6,0,4,0,0,0,40,39,0
20,3,356605,15,4,9,3,2,0,0,0,34,9,0
41,4,198289,11,2,3,0,4,1,0,0,40,39,0
29,4,118837,9,4,12,4,4,0,0,0,23,39,0
51,4,212303,11,4,3,3,4,0,0,0,40,39,0
46,4,385978,15,4,0,3,2,0,0,0,17,39,0
62,4,196324,12,2,4,0,4,1,14090,0,47,39,1
23,4,162335,11,4,0,3,2,0,0,0,19,39,0
43,5,114022,15,6,4,1,4,1,14090,0,50,39,1
26,4,96707,15,2,12,0,4,1,0,0,40,39,0
26,4,100747,9,0,3,4,4,1,0,0,40,39,0
38,4,178444,15,4,6,3,4,1,0,1785,40,39,0
26,4,85910,9,2,3,1,4,0,0,0,40,39,0
38,4,41474,15,2,10,0,4,1,14090,0,50,39,1
26,4,214062,9,2,4,0,4,1,0,0,40,39,1
47,4,194045,11,2,12,3,4,1,0,0,40,39,1
60,4,35181,11,2,8,0,4,0,0,0,47,8,0
25,5,78332,9,0,3,0,4,1,0,0,40,39,0
29,2,106315,15,0,3,3,4,1,0,0,24,39,0
48,4,183176,11,4,1,0,1,0,0,0,40,39,0
47,6,179558,15,2,14,0,4,1,0,0,50,39,0
32,6,332476,9,4,12,4,2,1,0,0,40,39,0
20,4,241006,7,2,7,3,4,1,0,0,37,9,0
69,7,402139,2,5,14,1,4,1,0,0,40,39,0
22,5,234202,9,0,1,0,4,1,0,0,40,39,0
38,2,345878,11,2,8,1,4,0,0,0,50,39,0
22,4,105528,0,4,1,4,4,1,0,0,40,39,0
38,4,187896,15,4,12,1,4,0,0,1940,40,39,0
24,4,288543,11,4,3,3,2,1,0,0,40,39,0
18,1,148138,1,5,1,4,4,0,0,0,35,39,0
59,0,510077,15,4,12,5,4,1,0,0,50,39,0
61,4,44701,15,4,6,1,4,1,0,0,40,39,0
46,4,146344,9,4,14,1,4,1,0,0,40,39,0
61,0,439164,15,4,3,1,4,1,0,0,72,39,0
40,6,71311,9,2,12,0,4,1,0,0,40,39,0
21,4,431441,11,2,0,3,4,1,0,0,40,39,0
73,5,223768,9,2,9,0,4,1,0,0,40,39,0
27,5,119265,9,0,10,0,4,1,0,0,40,39,0
24,4,138135,11,2,6,0,4,1,0,0,58,39,1
53,4,36851,4,4,12,0,2,0,0,0,40,39,0
26,4,90534,11,2,10,3,4,1,0,0,40,39,0
69,2,206065,8,2,5,0,4,1,0,0,90,39,0
24,4,92278,11,2,14,4,4,0,0,0,37,39,0
25,4,85411,12,4,10,3,4,1,0,0,40,39,0
25,4,261776,11,4,12,3,2,0,0,0,40,39,0
35,4,166514,15,4,10,0,1,1,0,1530,40,39,1
27,0,291804,9,2,12,0,4,1,0,0,40,39,0
25,4,93469,9,2,12,0,4,1,0,0,40,39,0
24,4,164857,9,4,1,1,4,1,0,0,40,39,0
20,4,192541,15,4,12,1,2,1,0,0,15,39,0
24,4,95666,11,0,1,1,4,0,0,0,40,39,0
60,6,402138,11,2,0,0,4,1,0,0,40,39,0
36,4,146016,0,0,1,1,4,0,0,0,50,39,0
27,4,206794,9,4,12,3,1,0,0,0,40,39,0
37,3,37892,0,4,9,5,4,0,0,0,22,39,0
74,4,254678,4,2,3,0,1,1,0,1839,40,39,0
23,4,209362,8,5,2,4,4,1,0,0,40,27,0
31,5,180004,14,2,14,4,4,1,0,0,40,8,0
21,4,203417,9,4,3,4,4,0,0,0,40,39,0
29,5,193516,9,0,10,0,4,1,0,0,45,39,1
28,4,169421,1,2,10,3,4,1,0,0,14,39,0
26,6,381417,9,4,3,5,4,1,0,0,40,30,0
42,4,631484,15,4,14,1,4,1,0,0,50,39,0
25,0,488082,15,4,12,3,4,0,0,2048,40,39,0
38,4,556436,15,4,12,0,4,1,0,0,40,39,0
38,4,210376,12,2,12,0,4,1,0,0,46,39,0
52,4,144807,15,4,1,1,4,1,0,0,40,39,0
37,6,386168,11,2,1,5,4,1,0,0,40,39,0
48,7,184671,15,2,3,1,4,1,0,1530,83,39,1
19,4,271733,11,0,8,5,4,0,0,0,40,12,0
51,0,229059,15,6,3,1,4,1,0,0,40,39,0
64,4,391818,11,2,1,4,4,1,0,0,40,39,0
38,4,38842,11,4,12,4,2,0,0,0,40,39,0
